Date/Time,Value_1,Value_10,Value_11,Value_12,Value_13,Value_14,Value_16,Value_17,Value_18,Value_19,Value_2,Value_20,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_3,Value_30,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
2023-07-10 23:00:00,14.5,16.0,17.5,17.0,16.0,15.0,15.5,16.5,15.5,15.5,16.5,13.0,16.5,15.0,16.0,17.5,17.056,16.277,14.5,13.5,14.0,15.5,15.5,15.5,16.0,15.0,17.0
2023-07-11 00:00:00,13.5,15.5,16.5,16.0,15.5,14.0,14.5,15.5,15.0,14.5,15.0,12.5,15.0,14.5,14.5,17.0,16.055,15.774,13.5,13.0,13.0,14.5,14.5,15.0,15.5,13.5,15.5
2023-07-11 01:00:00,13.0,14.5,16.0,15.5,15.0,13.0,14.0,15.0,14.0,13.5,15.0,11.5,13.5,13.5,14.0,16.5,15.053,15.272,12.5,12.5,12.0,13.5,13.5,14.0,15.0,13.0,15.0
2023-07-11 02:00:00,12.0,13.5,15.0,14.5,14.5,12.5,13.0,14.0,13.5,13.0,14.0,11.0,13.0,12.5,13.5,15.0,14.051,14.267,12.0,12.0,11.5,13.0,13.0,13.0,14.0,12.5,14.5
2023-07-11 03:00:00,11.5,13.0,14.5,14.0,14.0,12.0,12.5,13.0,13.0,12.5,13.5,10.0,12.5,12.0,12.5,15.0,13.55,13.262,11.0,11.5,11.0,12.5,12.0,12.5,13.5,11.5,14.0
2023-07-11 04:00:00,11.0,13.0,13.5,13.0,13.0,11.5,12.5,13.0,12.5,11.5,13.5,10.5,12.0,11.5,12.0,15.0,13.049,13.262,10.5,11.5,10.5,12.5,12.0,12.5,13.0,11.5,13.0
2023-07-11 05:00:00,10.5,13.0,13.5,13.0,13.0,11.5,13.0,13.0,12.5,11.5,13.5,11.0,12.5,12.0,12.0,14.5,13.55,13.765,10.5,11.5,10.5,12.5,12.0,12.5,13.0,12.5,12.5
2023-07-11 06:00:00,10.5,12.5,13.5,12.5,13.0,11.0,12.5,13.0,12.5,11.0,13.0,10.5,12.5,11.5,12.0,14.0,13.049,13.262,10.5,11.5,10.0,12.0,11.5,12.0,13.0,12.5,12.5
2023-07-11 07:00:00,12.0,13.0,14.0,13.5,13.0,12.0,13.5,13.5,13.0,12.0,13.5,11.0,13.0,13.5,13.0,14.5,14.051,13.765,12.5,12.0,12.0,12.5,12.0,12.5,13.5,13.0,13.5
2023-07-11 08:00:00,13.5,15.5,15.0,14.5,14.0,13.0,16.5,15.0,14.0,13.5,15.5,12.0,14.0,15.0,14.0,15.5,15.554,15.774,14.0,13.5,14.0,13.5,15.0,14.0,15.0,15.5,14.5
2023-07-11 09:00:00,16.0,18.0,17.0,16.5,15.0,14.5,18.5,17.5,16.0,15.0,18.5,15.0,16.5,18.5,16.0,17.0,18.558,17.782,16.5,15.5,17.5,16.0,21.0,15.5,17.0,18.0,17.0
2023-07-11 10:00:00,17.5,19.0,18.0,19.0,16.0,16.5,21.0,18.5,18.0,16.5,20.5,17.0,18.0,18.0,17.0,18.0,19.559,18.284,17.5,17.0,20.0,17.0,24.5,17.5,19.0,20.0,17.5
2023-07-11 11:00:00,18.5,19.0,19.5,19.5,17.0,17.5,20.0,18.5,18.0,18.0,19.5,18.0,19.5,19.0,18.0,19.0,20.06,18.786,18.5,17.5,21.0,17.5,20.5,18.0,19.5,19.5,19.0
2023-07-11 12:00:00,19.5,19.5,20.5,20.0,18.0,17.5,20.0,19.5,19.0,19.0,20.0,18.5,20.5,19.5,18.5,19.5,20.56,19.788,20.0,19.0,21.0,18.5,22.5,19.0,20.0,21.0,19.0
2023-07-11 13:00:00,20.5,21.0,22.0,21.5,19.0,19.0,22.0,20.5,21.0,21.5,22.5,19.5,22.5,21.0,20.0,21.5,22.562,20.791,21.5,20.5,23.5,19.5,21.5,21.0,23.0,23.0,20.5
2023-07-11 14:00:00,22.0,22.5,23.0,22.5,21.0,20.5,24.0,20.5,21.5,23.5,23.0,21.0,23.0,23.0,21.5,22.5,24.062,21.792,23.0,21.5,25.0,20.5,24.0,23.0,24.0,23.5,21.5
2023-07-11 15:00:00,23.5,23.0,24.5,24.0,22.0,21.5,24.5,21.0,22.5,25.5,24.0,21.5,23.5,25.0,22.5,23.5,24.562,23.294,23.0,23.5,25.5,21.5,24.0,24.5,26.0,25.0,22.5
2023-07-11 16:00:00,24.0,24.0,24.5,24.5,23.0,22.0,24.5,21.5,23.5,23.0,25.5,22.5,24.5,27.5,23.0,25.0,25.063,24.295,26.0,23.5,27.5,22.5,24.0,25.0,27.5,24.5,24.0
2023-07-11 17:00:00,23.0,24.0,25.0,24.5,21.5,22.0,25.0,22.0,24.0,23.5,26.0,23.0,25.5,27.5,23.5,25.0,25.563,25.295,25.5,23.0,25.5,23.0,25.0,24.0,27.0,26.0,24.5
2023-07-11 18:00:00,23.0,24.0,24.5,24.5,22.0,22.5,24.5,22.5,23.5,23.5,26.5,23.5,25.5,24.0,23.5,24.5,25.563,25.295,26.0,22.5,23.5,23.5,24.5,24.0,27.5,26.0,27.5
2023-07-11 19:00:00,23.0,23.0,24.5,25.0,22.0,22.5,24.0,24.0,23.0,23.5,25.5,23.0,25.5,23.0,24.0,25.0,26.563,24.795,24.5,21.5,23.0,23.0,24.0,23.5,27.0,24.5,27.5
2023-07-11 20:00:00,21.5,22.0,23.0,24.0,21.0,21.5,22.0,22.5,22.0,23.0,23.0,21.0,23.5,21.5,22.5,22.5,25.063,22.794,23.0,20.0,22.0,21.5,22.5,23.0,24.0,22.5,22.5
2023-07-11 21:00:00,19.0,20.5,22.0,21.5,20.0,20.0,20.5,21.0,20.0,20.5,21.0,19.0,21.5,20.0,19.5,22.0,22.061,20.791,20.5,18.5,20.0,20.0,21.0,21.0,21.0,20.5,21.0
2023-07-11 22:00:00,17.5,19.0,20.5,20.0,18.5,19.0,19.0,20.0,18.5,19.0,19.5,17.5,20.0,17.5,18.0,20.0,20.56,19.287,19.0,16.5,18.5,18.5,19.0,19.5,19.0,18.5,21.0
2023-07-11 23:00:00,16.5,18.0,19.0,18.5,17.5,17.5,17.5,18.5,17.5,18.0,18.5,15.5,18.5,16.5,16.5,19.0,19.559,18.284,16.5,15.5,17.0,17.0,18.0,18.0,18.0,18.0,19.5
2023-07-12 00:00:00,15.5,17.0,18.0,17.5,16.5,16.0,16.5,17.5,16.5,16.5,17.5,14.0,16.5,15.5,16.0,18.5,18.058,17.28,15.0,14.5,15.5,16.0,16.5,17.0,17.5,16.0,18.5
2023-07-12 01:00:00,14.5,16.0,17.5,16.5,16.0,15.0,15.5,16.0,15.5,15.5,17.0,13.0,14.5,14.5,15.0,18.0,17.056,16.779,14.0,13.5,14.5,15.0,15.0,16.0,16.5,14.5,17.5
2023-07-12 02:00:00,13.5,15.5,16.0,16.0,15.5,14.0,15.0,15.5,15.0,14.0,16.0,12.0,13.5,15.0,14.5,17.5,16.055,15.774,13.5,13.0,13.5,14.5,14.5,15.0,16.0,13.5,16.5
2023-07-12 03:00:00,13.0,14.5,15.0,15.0,15.0,13.5,14.0,15.0,14.5,12.5,15.0,11.5,13.0,14.0,14.0,16.0,15.554,14.77,12.5,12.5,12.5,14.0,13.5,14.0,14.5,13.5,15.5
2023-07-12 04:00:00,12.0,13.5,14.5,14.0,14.5,13.0,13.0,13.5,13.5,12.5,14.5,10.5,13.0,13.5,13.0,15.5,14.552,14.267,12.0,12.0,12.0,13.0,13.0,13.0,14.0,12.5,15.0
2023-07-12 05:00:00,12.5,13.5,14.0,14.0,13.5,12.5,13.0,14.0,13.5,12.5,14.0,10.5,12.5,13.0,13.0,15.0,14.552,14.267,11.5,11.0,12.5,13.0,12.5,13.0,13.5,12.0,14.5
2023-07-12 06:00:00,13.0,13.5,14.0,14.0,13.5,13.0,13.0,14.0,13.5,12.5,14.0,10.5,13.0,13.5,12.5,14.5,14.552,13.765,12.5,11.5,12.5,12.5,12.5,13.0,13.5,13.0,15.0
2023-07-12 07:00:00,13.0,13.5,14.0,13.5,13.5,13.0,13.5,14.0,13.5,12.5,14.5,11.5,13.0,13.5,13.0,15.5,15.053,14.267,12.5,12.0,13.0,13.0,13.5,13.5,13.5,13.5,14.5
2023-07-12 08:00:00,14.0,14.0,14.5,14.5,14.5,13.5,14.5,15.0,14.0,13.0,15.0,13.0,14.0,14.5,13.5,16.0,15.053,14.267,13.0,13.0,13.5,14.0,14.5,14.0,14.5,14.5,14.5
2023-07-12 09:00:00,15.0,14.5,15.0,15.5,14.5,14.0,15.0,15.0,14.5,14.0,15.5,14.0,15.0,15.0,14.0,16.5,16.055,15.272,14.5,13.5,15.0,14.0,15.0,14.5,15.0,15.0,14.5
2023-07-12 10:00:00,15.5,16.0,16.0,15.5,15.0,14.5,16.0,16.0,15.5,14.5,16.5,15.0,16.0,15.0,14.5,17.5,17.056,16.277,15.0,15.0,16.0,15.0,16.5,15.5,15.5,16.0,15.5
2023-07-12 11:00:00,17.5,,17.5,18.0,16.0,16.0,,17.5,17.5,16.5,,16.5,18.5,18.0,16.5,,19.059,18.284,17.5,16.5,19.5,17.0,21.5,,,19.0,18.0
2023-07-12 12:00:00,20.0,,19.5,19.5,17.5,17.5,,19.0,19.0,18.5,,,20.0,19.0,18.0,,20.56,19.788,18.0,18.5,20.5,,,,,20.5,18.5
2023-07-12 13:00:00,21.0,,22.0,21.0,19.0,19.0,,20.5,20.5,21.0,,,22.5,21.0,19.5,,22.562,21.292,20.5,,21.5,,,,,,20.0
2023-07-12 14:00:00,21.5,,23.0,22.0,20.0,20.0,,20.0,21.0,,,,22.0,23.0,20.5,,23.562,21.292,,,23.5,,,,,,21.0
2023-07-12 15:00:00,19.0,,,,19.5,19.0,,20.0,19.5,,,,22.0,,,,22.562,21.292,,,22.0,,,,,,
2023-07-12 16:00:00,,,,,,,,20.5,,,,,22.5,,,,23.062,23.294,,,,,,,,,
2023-07-12 17:00:00,,,,,,,,22.5,,,,,,,,,,,,,,,,,,,
2023-07-12 18:00:00,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,
2023-07-12 19:00:00,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,
2023-07-12 20:00:00,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,
2023-07-12 21:00:00,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,
2023-07-12 22:00:00,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,
2023-07-12 23:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-13 00:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-13 01:00:00,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,
2023-07-13 02:00:00,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,
2023-07-13 03:00:00,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,
2023-07-13 04:00:00,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,
2023-07-13 05:00:00,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,
2023-07-13 06:00:00,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,
2023-07-13 07:00:00,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,
2023-07-13 08:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-13 09:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-13 10:00:00,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,
2023-07-13 11:00:00,,,,,,,,18.5,,,,,,,,,,,,,,,,,,,
2023-07-13 12:00:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,
2023-07-13 13:00:00,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,
2023-07-13 14:00:00,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,
2023-07-13 15:00:00,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,
2023-07-13 16:00:00,,,,,,,,24.5,,,,,,,,,,,,,,,,,,,
2023-07-13 17:00:00,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,
2023-07-13 18:00:00,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,
2023-07-13 19:00:00,,,,,,,,26.5,,,,,,,,,,,,,,,,,,,
2023-07-13 20:00:00,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,
2023-07-13 21:00:00,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,
2023-07-13 22:00:00,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,
2023-07-13 23:00:00,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,
2023-07-14 00:00:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,
2023-07-14 01:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-14 02:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-14 03:00:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
2023-07-14 04:00:00,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,
2023-07-14 05:00:00,,,,,,,,14.5,,,,,,,,,,,,,,,,,,,
2023-07-14 06:00:00,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,
2023-07-14 07:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-14 08:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-14 09:00:00,,,,,,,,18.5,,,,,,,,,,,,,,,,,,,
2023-07-14 10:00:00,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,
2023-07-14 11:00:00,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,
2023-07-14 12:00:00,,,,,,,,22.5,,,,,,,,,,,,,,,,,,,
2023-07-14 13:00:00,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,
2023-07-14 14:00:00,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,
2023-07-14 15:00:00,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,
2023-07-14 16:00:00,,,,,,,,26.5,,,,,,,,,,,,,,,,,,,
2023-07-14 17:00:00,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,
2023-07-14 18:00:00,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,
2023-07-14 19:00:00,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,
2023-07-14 20:00:00,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,
2023-07-14 21:00:00,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,
2023-07-14 22:00:00,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,
2023-07-14 23:00:00,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,
2023-07-15 00:00:00,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,
2023-07-15 01:00:00,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,
2023-07-15 02:00:00,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,
2023-07-15 03:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-15 04:00:00,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,
2023-07-15 05:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-15 06:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-15 07:00:00,,,,,,,,18.5,,,,,,,,,,,,,,,,,,,
2023-07-15 08:00:00,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,
2023-07-15 09:00:00,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,
2023-07-15 10:00:00,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,
2023-07-15 11:00:00,,,,,,,,22.5,,,,,,,,,,,,,,,,,,,
2023-07-15 12:00:00,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,
2023-07-15 13:00:00,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,
2023-07-15 14:00:00,,,,,,,,26.5,,,,,,,,,,,,,,,,,,,
2023-07-15 15:00:00,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,
2023-07-15 16:00:00,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,
2023-07-15 17:00:00,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,
2023-07-15 18:00:00,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,
2023-07-15 19:00:00,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,
2023-07-15 20:00:00,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,
2023-07-15 21:00:00,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,
2023-07-15 22:00:00,,,,,,,,22.5,,,,,,,,,,,,,,,,,,,
2023-07-15 23:00:00,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,
2023-07-16 00:00:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,
2023-07-16 01:00:00,,,,,,,,18.5,,,,,,,,,,,,,,,,,,,
2023-07-16 02:00:00,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,
2023-07-16 03:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-16 04:00:00,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,
2023-07-16 05:00:00,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,
2023-07-16 06:00:00,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,
2023-07-16 07:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-16 08:00:00,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,
2023-07-16 09:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-16 10:00:00,,,,,,,,18.5,,,,,,,,,,,,,,,,,,,
2023-07-16 11:00:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,
2023-07-16 12:00:00,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,
2023-07-16 13:00:00,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,
2023-07-16 14:00:00,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,
2023-07-16 15:00:00,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,
2023-07-16 16:00:00,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,
2023-07-16 17:00:00,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,
2023-07-16 18:00:00,,,,,,,,26.5,,,,,,,,,,,,,,,,,,,
2023-07-16 19:00:00,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,
2023-07-16 20:00:00,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,
2023-07-16 21:00:00,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,
2023-07-16 22:00:00,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,
2023-07-16 23:00:00,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,
2023-07-17 00:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-17 01:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-17 02:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-17 03:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-17 04:00:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
2023-07-17 05:00:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
2023-07-17 06:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-17 07:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-17 08:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-17 09:00:00,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,
2023-07-17 10:00:00,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,
2023-07-17 11:00:00,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,
2023-07-17 12:00:00,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,
2023-07-17 13:00:00,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,
2023-07-17 14:00:00,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,
2023-07-17 15:00:00,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,
2023-07-17 16:00:00,,,,,,,,24.5,,,,,,,,,,,,,,,,,,,
2023-07-17 17:00:00,,,,,,,,24.5,,,,,,,,,,,,,,,,,,,
2023-07-17 18:00:00,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,
2023-07-17 19:00:00,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,
2023-07-17 20:00:00,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,
2023-07-17 21:00:00,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,
2023-07-17 22:00:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,
2023-07-17 23:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-18 00:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-18 01:00:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
2023-07-18 02:00:00,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,
2023-07-18 03:00:00,,,,,,,,14.5,,,,,,,,,,,,,,,,,,,
2023-07-18 04:00:00,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,
2023-07-18 05:00:00,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,
2023-07-18 06:00:00,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,
2023-07-18 07:00:00,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,
2023-07-18 08:00:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
2023-07-18 09:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-18 10:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-18 11:00:00,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,
2023-07-18 12:00:00,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,
2023-07-18 13:00:00,,,,,,,,22.5,,,,,,,,,,,,,,,,,,,
2023-07-18 14:00:00,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,
2023-07-18 15:00:00,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,
2023-07-18 16:00:00,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,
2023-07-18 17:00:00,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,
2023-07-18 18:00:00,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,
2023-07-18 19:00:00,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,
2023-07-18 20:00:00,,,,,,,,24.5,,,,,,,,,,,,,,,,,,,
2023-07-18 21:00:00,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,
2023-07-18 22:00:00,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,
2023-07-18 23:00:00,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,
2023-07-19 00:00:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,
2023-07-19 01:00:00,,,,,,,,18.5,,,,,,,,,,,,,,,,,,,
2023-07-19 02:00:00,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,
2023-07-19 03:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-19 04:00:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
2023-07-19 05:00:00,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,
2023-07-19 06:00:00,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,
2023-07-19 07:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-19 08:00:00,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,
2023-07-19 09:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-19 10:00:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,
2023-07-19 11:00:00,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,
2023-07-19 12:00:00,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,
2023-07-19 13:00:00,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,
2023-07-19 14:00:00,,,,,,,,26.5,,,,,,,,,,,,,,,,,,,
